Unnamed: 0,Event Title,Event Date,Player Name,Score,Round,Pars,Scores,Hole,Double_Eagle_or_Better,Eagle,Birdie,Par,Bogey,Double_Bogey,Worse_than_Double_Bogey,Hole_in_1,Score_Relative_to_Par,Cumulative_Score,Streak_of_3_Birdies_or_Better,Bogey_Free_Round,Under_70_All_Rounds,Overall_Cumulative_Score,Position_At_Hole,Cumulative_Score_Relative_to_Par,FPTS,Cumulative_FPTS,FPTS_Positions,Total_FPTS
656221,Wyndham Championship,2024-08-08,Adam Hadwin,-9,4,4,4.0,18,0,0,0,1,0,0,0,0,0.0,70.0,0,0,0,271.0,28,-9.0,0.5,78.0,3,81.0
656295,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,6.0,1,0,0,0,0,0,1,0,0,2.0,6.0,0,0,0,6.0,152,2.0,-1.0,-1.0,0,-1.0
656297,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,10.0,150,2.0,0.5,-0.5,0,-0.5
656299,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,13.0,0,0,0,13.0,146,2.0,0.5,0.0,0,0.0
656301,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,5.0,4,0,0,0,0,1,0,0,0,1.0,18.0,0,0,0,18.0,149,3.0,-0.5,-0.5,0,-0.5
656303,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,5,5.0,5,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,23.0,149,3.0,0.5,0.0,0,0.0
656305,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,26.0,0,0,0,26.0,140,2.0,3.0,3.0,0,3.0
656307,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,29.0,0,0,0,29.0,138,2.0,0.5,3.5,0,3.5
656309,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,33.0,0,0,0,33.0,140,2.0,0.5,4.0,0,4.0
656311,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,5.0,9,0,0,0,0,1,0,0,0,1.0,38.0,0,0,0,38.0,147,3.0,-0.5,3.5,0,3.5
656313,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,41.0,0,0,0,41.0,138,2.0,3.0,6.5,0,6.5
656315,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,4.0,11,0,0,0,1,0,0,0,0,0.0,45.0,0,0,0,45.0,134,2.0,0.5,7.0,0,7.0
656317,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,48.0,0,0,0,48.0,136,2.0,0.5,7.5,0,7.5
656319,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,51.0,0,0,0,51.0,116,1.0,3.0,10.5,0,10.5
656321,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,5.0,14,0,0,0,0,1,0,0,0,1.0,56.0,0,0,0,56.0,132,2.0,-0.5,10.0,0,10.0
656323,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,60.0,0,0,0,60.0,121,1.0,3.0,13.0,0,13.0
656325,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,63.0,0,0,0,63.0,116,1.0,0.5,13.5,0,13.5
656327,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,3.0,17,0,0,1,0,0,0,0,0,-1.0,66.0,0,0,0,66.0,101,0.0,3.0,16.5,0,16.5
656329,Wyndham Championship,2024-08-08,Adam Schenk,CUT,1,4,5.0,18,0,0,0,0,1,0,0,0,1.0,71.0,0,0,0,71.0,120,1.0,-0.5,16.0,0,16.0
656331,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,75.0,116,1.0,0.5,16.5,0,16.5
656333,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,5.0,2,0,0,0,0,1,0,0,0,1.0,9.0,0,0,0,80.0,134,2.0,-0.5,16.0,0,16.0
656335,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,3,3.0,3,0,0,0,1,0,0,0,0,0.0,12.0,0,0,0,83.0,135,2.0,0.5,16.5,0,16.5
656337,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,16.0,0,0,0,87.0,134,2.0,0.5,17.0,0,17.0
656339,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,5,5.0,5,0,0,0,1,0,0,0,0,0.0,21.0,0,0,0,92.0,135,2.0,0.5,17.5,0,17.5
656341,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,6,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,96.0,135,2.0,0.5,18.0,0,18.0
656343,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,3,7.0,7,0,0,0,0,0,0,1,0,4.0,32.0,0,0,0,103.0,149,6.0,-1.0,17.0,0,17.0
656345,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,35.0,0,0,0,106.0,147,5.0,3.0,20.0,0,20.0
656347,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,39.0,0,0,0,110.0,145,5.0,0.5,20.5,0,20.5
656349,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,43.0,0,0,0,114.0,146,5.0,0.5,21.0,0,21.0
656351,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,118.0,144,5.0,0.5,21.5,0,21.5
656353,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,121.0,146,5.0,0.5,22.0,0,22.0
656355,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,53.0,0,0,0,124.0,142,4.0,3.0,25.0,0,25.0
656357,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,57.0,0,0,0,128.0,138,4.0,0.5,25.5,0,25.5
656359,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,61.0,0,0,0,132.0,133,3.0,3.0,28.5,0,28.5
656361,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,135.0,132,3.0,0.5,29.0,0,29.0
656363,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,17,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,139.0,130,3.0,0.5,29.5,0,29.5
656365,Wyndham Championship,2024-08-08,Adam Schenk,CUT,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,72.0,0,0,0,143.0,127,3.0,0.5,30.0,0,30.0
656583,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
656585,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
656587,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
656589,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,3.0,4,0,0,1,0,0,0,0,0,-1.0,14.0,0,0,0,14.0,16,-1.0,3.0,4.5,5,9.5
656591,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,5,6.0,5,0,0,0,0,1,0,0,0,1.0,20.0,0,0,0,20.0,89,0.0,-0.5,4.0,0,4.0
656593,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,23.0,0,0,0,23.0,43,-1.0,3.0,7.0,1,8.0
656595,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,3,4.0,7,0,0,0,0,1,0,0,0,1.0,27.0,0,0,0,27.0,91,0.0,-0.5,6.5,0,6.5
656597,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,5.0,8,0,0,0,0,1,0,0,0,1.0,32.0,0,0,0,32.0,124,1.0,-0.5,6.0,0,6.0
656599,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,126,1.0,0.5,6.5,0,6.5
656601,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,5.0,10,0,0,0,0,1,0,0,0,1.0,41.0,0,0,0,41.0,138,2.0,-0.5,6.0,0,6.0
656603,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,3.0,11,0,0,1,0,0,0,0,0,-1.0,44.0,0,0,0,44.0,122,1.0,3.0,9.0,0,9.0
656605,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,47.0,116,1.0,0.5,9.5,0,9.5
656607,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,13,0,0,0,1,0,0,0,0,0.0,51.0,0,0,0,51.0,116,1.0,0.5,10.0,0,10.0
656609,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,3.0,14,0,0,1,0,0,0,0,0,-1.0,54.0,0,0,0,54.0,92,0.0,3.0,13.0,0,13.0
656611,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,5,3.0,15,0,1,0,0,0,0,0,0,-2.0,57.0,0,0,0,57.0,42,-2.0,8.0,21.0,1,22.0
656613,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,60.0,0,0,0,60.0,47,-2.0,0.5,21.5,1,22.5
656615,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,17,0,0,0,1,0,0,0,0,0.0,64.0,0,0,0,64.0,46,-2.0,0.5,22.0,1,23.0
656617,Wyndham Championship,2024-08-08,Adam Svensson,-12,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,68.0,0,0,0,68.0,40,-2.0,0.5,22.5,2,24.5
656619,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,3.0,1,0,0,1,0,0,0,0,0,-1.0,3.0,0,0,0,71.0,25,-3.0,3.0,25.5,4,29.5
656621,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,2,0,0,0,1,0,0,0,0,0.0,7.0,0,0,0,75.0,28,-3.0,0.5,26.0,3,29.0
656623,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,3,3.0,3,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,78.0,30,-3.0,0.5,26.5,3,29.5
656625,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,82.0,33,-3.0,0.5,27.0,2,29.0
656627,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,5,3.0,5,0,1,0,0,0,0,0,0,-2.0,17.0,0,0,0,85.0,19,-5.0,8.0,35.0,5,40.0
656629,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,3.0,6,0,0,1,0,0,0,0,0,-1.0,20.0,0,0,0,88.0,16,-6.0,3.0,38.0,5,43.0
656631,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,91.0,16,-6.0,0.5,38.5,5,43.5
656633,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,5.0,8,0,0,0,0,1,0,0,0,1.0,28.0,0,0,0,96.0,22,-5.0,-0.5,38.0,4,42.0
656635,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,100.0,22,-5.0,0.5,38.5,4,42.5
656637,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,104.0,24,-5.0,0.5,39.0,4,43.0
656639,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,3.0,11,0,0,1,0,0,0,0,0,-1.0,39.0,0,0,0,107.0,10,-6.0,3.0,42.0,7,49.0
656641,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,42.0,0,0,0,110.0,14,-6.0,0.5,42.5,6,48.5
656643,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,13,0,0,0,1,0,0,0,0,0.0,46.0,0,0,0,114.0,18,-6.0,0.5,43.0,5,48.0
656645,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,50.0,0,0,0,118.0,16,-6.0,0.5,43.5,5,48.5
656647,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,54.0,0,0,0,122.0,15,-7.0,3.0,46.5,6,52.5
656649,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,3,3.0,16,0,0,0,1,0,0,0,0,0.0,57.0,0,0,0,125.0,16,-7.0,0.5,47.0,5,52.0
656651,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,17,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,129.0,15,-7.0,0.5,47.5,6,53.5
656653,Wyndham Championship,2024-08-08,Adam Svensson,-12,2,4,4.0,18,0,0,0,1,0,0,0,0,0.0,65.0,0,0,0,133.0,15,-7.0,0.5,48.0,6,54.0
656655,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,5.0,1,0,0,0,0,1,0,0,0,1.0,5.0,0,0,0,138.0,18,-6.0,-0.5,47.5,5,52.5
656657,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,2,0,0,0,1,0,0,0,0,0.0,9.0,0,0,0,142.0,20,-6.0,0.5,48.0,5,53.0
656659,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,3,3.0,3,0,0,0,1,0,0,0,0,0.0,12.0,0,0,0,145.0,24,-6.0,0.5,48.5,4,52.5
656661,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,4,0,0,0,1,0,0,0,0,0.0,16.0,0,0,0,149.0,25,-6.0,0.5,49.0,4,53.0
656663,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,5,5.0,5,0,0,0,1,0,0,0,0,0.0,21.0,0,0,0,154.0,34,-6.0,0.5,49.5,2,51.5
656665,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,6,0,0,0,1,0,0,0,0,0.0,25.0,0,0,0,158.0,33,-6.0,0.5,50.0,2,52.0
656667,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,3,3.0,7,0,0,0,1,0,0,0,0,0.0,28.0,0,0,0,161.0,32,-6.0,0.5,50.5,2,52.5
656669,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,31.0,0,0,0,164.0,23,-7.0,3.0,53.5,4,57.5
656671,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,3.0,9,0,0,1,0,0,0,0,0,-1.0,34.0,0,0,0,167.0,18,-8.0,3.0,56.5,5,61.5
656673,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,10,0,0,0,1,0,0,0,0,0.0,38.0,0,0,0,171.0,19,-8.0,0.5,57.0,5,62.0
656675,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,3.0,11,0,0,1,0,0,0,0,0,-1.0,41.0,0,0,0,174.0,14,-9.0,3.0,60.0,6,66.0
656677,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,3,3.0,12,0,0,0,1,0,0,0,0,0.0,44.0,0,0,0,177.0,12,-9.0,0.5,60.5,6,66.5
656679,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,47.0,0,0,0,180.0,9,-10.0,3.0,63.5,8,71.5
656681,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,14,0,0,0,1,0,0,0,0,0.0,51.0,0,0,0,184.0,8,-10.0,0.5,64.0,9,73.0
656683,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,5,5.0,15,0,0,0,1,0,0,0,0,0.0,56.0,0,0,0,189.0,9,-10.0,0.5,64.5,8,72.5
656685,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,3,3.0,16,0,0,0,1,0,0,0,0,0.0,59.0,0,0,0,192.0,10,-10.0,0.5,65.0,7,72.0
656687,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,3.0,17,0,0,1,0,0,0,0,0,-1.0,62.0,0,0,0,195.0,9,-11.0,3.0,68.0,8,76.0
656689,Wyndham Championship,2024-08-08,Adam Svensson,-12,3,4,4.0,18,0,0,0,1,0,0,0,0,0.0,66.0,0,0,0,199.0,9,-11.0,0.5,68.5,8,76.5
656691,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,203.0,10,-11.0,0.5,69.0,7,76.0
656693,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,207.0,9,-11.0,0.5,69.5,8,77.5
656695,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,210.0,9,-11.0,0.5,70.0,8,78.0
656697,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,214.0,10,-11.0,0.5,70.5,7,77.5
656699,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,19.0,0,0,0,218.0,8,-12.0,3.0,73.5,9,82.5
656701,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,6,0,0,0,1,0,0,0,0,0.0,23.0,0,0,0,222.0,8,-12.0,0.5,74.0,9,83.0
656703,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,3,5.0,7,0,0,0,0,0,1,0,0,2.0,28.0,0,0,0,227.0,14,-10.0,-1.0,73.0,6,79.0
656705,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,3.0,8,0,0,1,0,0,0,0,0,-1.0,31.0,0,0,0,230.0,10,-11.0,3.0,76.0,7,83.0
656707,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,9,0,0,0,1,0,0,0,0,0.0,35.0,0,0,0,234.0,11,-11.0,0.5,76.5,6,82.5
656709,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,10,0,0,0,1,0,0,0,0,0.0,39.0,0,0,0,238.0,11,-11.0,0.5,77.0,6,83.0
656711,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,5.0,11,0,0,0,0,1,0,0,0,1.0,44.0,0,0,0,243.0,20,-10.0,-0.5,76.5,5,81.5
656713,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,3,3.0,12,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,246.0,17,-10.0,0.5,77.0,5,82.0
656715,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,50.0,0,0,0,249.0,12,-11.0,3.0,80.0,6,86.0
656717,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,253.0,11,-11.0,0.5,80.5,6,86.5
656719,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,5,6.0,15,0,0,0,0,1,0,0,0,1.0,60.0,0,0,0,259.0,20,-10.0,-0.5,80.0,5,85.0
656721,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,3,2.0,16,0,0,1,0,0,0,0,0,-1.0,62.0,0,0,0,261.0,13,-11.0,3.0,83.0,6,89.0
656723,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,4.0,17,0,0,0,1,0,0,0,0,0.0,66.0,0,0,0,265.0,13,-11.0,0.5,83.5,6,89.5
656725,Wyndham Championship,2024-08-08,Adam Svensson,-12,4,4,3.0,18,0,0,1,0,0,0,0,0,-1.0,69.0,0,0,1,268.0,7,-12.0,8.0,91.5,10,101.5
656798,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,4.0,24,0.0,0.5,0.5,4,4.5
656799,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,2,0,0,0,1,0,0,0,0,0.0,8.0,0,0,0,8.0,50,0.0,0.5,1.0,1,2.0
656800,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,3,3.0,3,0,0,0,1,0,0,0,0,0.0,11.0,0,0,0,11.0,60,0.0,0.5,1.5,0,1.5
656801,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,4,0,0,0,1,0,0,0,0,0.0,15.0,0,0,0,15.0,55,0.0,0.5,2.0,0,2.0
656802,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,5,5.0,5,0,0,0,1,0,0,0,0,0.0,20.0,0,0,0,20.0,89,0.0,0.5,2.5,0,2.5
656803,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,5.0,6,0,0,0,0,1,0,0,0,1.0,25.0,0,0,0,25.0,125,1.0,-0.5,2.0,0,2.0
656804,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,3,3.0,7,0,0,0,1,0,0,0,0,0.0,28.0,0,0,0,28.0,120,1.0,0.5,2.5,0,2.5
656805,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,8,0,0,0,1,0,0,0,0,0.0,32.0,0,0,0,32.0,124,1.0,0.5,3.0,0,3.0
656806,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,9,0,0,0,1,0,0,0,0,0.0,36.0,0,0,0,36.0,126,1.0,0.5,3.5,0,3.5
656807,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,3.0,10,0,0,1,0,0,0,0,0,-1.0,39.0,0,0,0,39.0,98,0.0,3.0,6.5,0,6.5
656808,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,5.0,11,0,0,0,0,1,0,0,0,1.0,44.0,0,0,0,44.0,122,1.0,-0.5,6.0,0,6.0
656809,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,3,3.0,12,0,0,0,1,0,0,0,0,0.0,47.0,0,0,0,47.0,116,1.0,0.5,6.5,0,6.5
656810,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,3.0,13,0,0,1,0,0,0,0,0,-1.0,50.0,0,0,0,50.0,94,0.0,3.0,9.5,0,9.5
656811,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,14,0,0,0,1,0,0,0,0,0.0,54.0,0,0,0,54.0,92,0.0,0.5,10.0,0,10.0
656812,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,5,4.0,15,0,0,1,0,0,0,0,0,-1.0,58.0,0,0,0,58.0,75,-1.0,3.0,13.0,0,13.0
656813,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,3,3.0,16,0,0,0,1,0,0,0,0,0.0,61.0,0,0,0,61.0,77,-1.0,0.5,13.5,0,13.5
656814,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,5.0,17,0,0,0,0,1,0,0,0,1.0,66.0,0,0,0,66.0,101,0.0,-0.5,13.0,0,13.0
656815,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,1,4,4.0,18,0,0,0,1,0,0,0,0,0.0,70.0,0,0,0,70.0,98,0.0,0.5,13.5,0,13.5
656816,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,1,0,0,0,1,0,0,0,0,0.0,4.0,0,0,0,74.0,101,0.0,0.5,14.0,0,14.0
656817,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,3.0,2,0,0,1,0,0,0,0,0,-1.0,7.0,0,0,0,77.0,72,-1.0,3.0,17.0,0,17.0
656818,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,3,3.0,3,0,0,0,1,0,0,0,0,0.0,10.0,0,0,0,80.0,74,-1.0,0.5,17.5,0,17.5
656819,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,4,0,0,0,1,0,0,0,0,0.0,14.0,0,0,0,84.0,78,-1.0,0.5,18.0,0,18.0
656820,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,5,4.0,5,0,0,1,0,0,0,0,0,-1.0,18.0,0,0,0,88.0,76,-2.0,3.0,21.0,0,21.0
656821,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,5.0,6,0,0,0,0,1,0,0,0,1.0,23.0,0,0,0,93.0,96,-1.0,-0.5,20.5,0,20.5
656822,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,3,3.0,7,0,0,0,1,0,0,0,0,0.0,26.0,0,0,0,96.0,97,-1.0,0.5,21.0,0,21.0
656823,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,8,0,0,0,1,0,0,0,0,0.0,30.0,0,0,0,100.0,102,-1.0,0.5,21.5,0,21.5
656824,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,9,0,0,0,1,0,0,0,0,0.0,34.0,0,0,0,104.0,98,-1.0,0.5,22.0,0,22.0
656825,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,10,0,0,0,1,0,0,0,0,0.0,38.0,0,0,0,108.0,97,-1.0,0.5,22.5,0,22.5
656826,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,11,0,0,0,1,0,0,0,0,0.0,42.0,0,0,0,112.0,97,-1.0,0.5,23.0,0,23.0
656827,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,3,3.0,12,0,0,0,1,0,0,0,0,0.0,45.0,0,0,0,115.0,95,-1.0,0.5,23.5,0,23.5
656828,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,13,0,0,0,1,0,0,0,0,0.0,49.0,0,0,0,119.0,93,-1.0,0.5,24.0,0,24.0
656829,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,4,4.0,14,0,0,0,1,0,0,0,0,0.0,53.0,0,0,0,123.0,91,-1.0,0.5,24.5,0,24.5
656830,Wyndham Championship,2024-08-08,Adrien Dumont de Chassart,CUT,2,5,5.0,15,0,0,0,1,0,0,0,0,0.0,58.0,0,0,0,128.0,101,-1.0,0.5,25.0,0,25.0
